Player,Nation,Pos1,Pos2,Squad,Comp,Age,Born,MP,Starts,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,G+A-PK,xG+xAG,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,ShortCmp,ShortAtt,ShortCmp%,ShortTotDist,ShortPrgDist,MedCmp,MedAtt,MedCmp%,LongCmp,LongAtt,LongCmp%,xA,A-xAG,KP,1/3,PPA,CrsPA,Touches,Def Pen,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,CPA,Mis,Dis,Rec,Dead,TB,Sw,Crs,TI,In,Out,Str,Off,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,npxG/Sh,G-xG,np:G-xG
Abdou Harroui,nl,FW,MF,Hellas Verona,Serie A,26.0,1998.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abdou Harroui,nl,MF,FW,Frosinone,Serie A,25.0,1998.0,18.0,13.0,11.3,3.0,3.0,6.0,2.0,1.0,1.0,2.0,0.0,3.1,2.3,1.2,3.5,43.0,38.0,56.0,0.44,0.38,23.0,11.0,79.0,276.0,220.0,8.0,16.0,50.0,8.0,32.0,3.0,16.0,5.0,28.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,3.44,27.0,0.0,4.0,3.0,0.0,4.0,0.35,303.0,383.0,79.1,4174.0,1016.0,186.0,216.0,86.1,84.0,106.0,79.2,1.4,1.8,16.0,31.0,12.0,4.0,564.0,11.0,32.0,563.0,19.0,43.2,21.0,47.7,308.0,2227.0,1221.0,8.0,28.0,7.0,378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,29.8,70.0,0.0,5.0,22.0,2.0,0.67,15.0,29.0,-14.0,-1.24,-0.82,13.8,18.4,-4.5,-0.4,11.0,34.4,2.83,0.97,0.06,0.18,21.1,0.07,-0.1,-0.3
Abdoul Kader Bamba,fr,FW,MF,Nantes,Ligue 1,29.0,1994.0,23.0,1.0,6.8,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,2.1,2.1,1.0,3.2,41.0,31.0,73.0,0.44,0.46,10.0,7.0,46.0,177.0,204.0,5.0,15.0,33.3,10.0,14.0,0.0,4.0,4.0,14.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,5.29,22.0,3.0,2.0,6.0,0.0,3.0,0.44,267.0,336.0,79.5,4343.0,1133.0,127.0,151.0,84.1,103.0,128.0,80.5,1.1,0.0,11.0,25.0,10.0,2.0,423.0,8.0,26.0,423.0,10.0,32.3,14.0,45.2,346.0,2364.0,1179.0,13.0,17.0,13.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,20.0,59.0,0.0,22.0,25.0,9.0,0.7,8.0,17.0,-9.0,-1.33,-0.74,10.0,16.0,-6.1,-0.89,5.0,35.7,2.06,0.74,0.14,0.4,16.1,0.16,-0.1,-0.1
Abdoul Koné,fr,DF,0,Reims,Ligue 1,19.0,2005.0,3.0,3.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7,0.7,3.0,5.0,1.0,0.0,0.3,7.0,7.0,55.0,54.0,9.0,4.0,11.0,36.4,7.0,2.0,0.0,2.0,2.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.93,1.0,0.0,0.0,1.0,0.0,2.0,0.93,53.0,85.0,62.4,1041.0,401.0,19.0,24.0,79.2,26.0,42.0,61.9,0.0,-0.7,2.0,6.0,1.0,0.0,115.0,12.0,1.0,115.0,2.0,66.7,1.0,33.3,65.0,359.0,116.0,1.0,4.0,0.0,52.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,64.0,6.3,64.0,0.0,0.0,0.0,0.0,2.33,3.0,1.0,2.0,0.93,1.15,2.3,3.0,-0.7,-0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abdoulaye Bamba,ci,DF,0,Angers,Ligue 1,34.0,1990.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abdoulaye Doucouré,ml,FW,MF,Everton,Premier League,30.0,1993.0,32.0,32.0,29.2,7.0,1.0,8.0,7.0,0.0,0.0,7.0,0.0,8.8,8.8,2.9,11.6,55.0,97.0,140.0,0.27,0.4,43.0,27.0,188.0,523.0,495.0,18.0,46.0,39.1,28.0,47.0,3.0,20.0,15.0,58.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,2.29,59.0,0.0,0.0,1.0,1.0,5.0,0.17,683.0,893.0,76.5,9807.0,2329.0,381.0,453.0,84.1,239.0,288.0,83.0,1.5,-1.9,34.0,43.0,18.0,1.0,1190.0,36.0,100.0,1190.0,25.0,52.1,21.0,43.8,635.0,3292.0,1692.0,17.0,61.0,42.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,76.9,82.0,17.0,0.0,0.0,0.0,1.44,33.0,36.0,-3.0,-0.1,0.81,40.3,41.8,-1.5,-0.05,21.0,44.7,1.61,0.72,0.15,0.33,12.2,0.2,-1.8,-1.8
Abdoulaye Doucouré,ml,MF,0,Everton,Premier League,31.0,1993.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abdoulaye Keita,es,MF,0,Getafe,La Liga,22.0,2002.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abdoulaye Niakhate Ndiaye,sn,DF,0,Brest,Ligue 1,22.0,2002.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abdoulaye Touré,gn,MF,0,Le Havre,Ligue 1,30.0,1994.0,30.0,27.0,25.4,2.0,0.0,2.0,0.0,2.0,2.0,4.0,0.0,3.0,1.4,0.9,2.3,22.0,148.0,25.0,0.0,0.15,47.0,28.0,385.0,946.0,194.0,30.0,60.0,50.0,30.0,31.0,8.0,22.0,25.0,72.0,33.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1.73,37.0,0.0,2.0,3.0,1.0,1.0,0.04,1031.0,1238.0,83.3,18110.0,5195.0,413.0,483.0,85.5,475.0,546.0,87.0,0.9,-0.9,12.0,119.0,7.0,0.0,1504.0,77.0,17.0,1502.0,29.0,69.0,12.0,28.6,1107.0,5683.0,2425.0,2.0,37.0,28.0,1006.0,3.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,76.0,74.6,83.0,15.0,3.0,12.0,0.0,0.9,19.0,34.0,-15.0,-0.59,-1.05,24.7,40.4,-15.7,-0.62,8.0,25.8,1.22,0.32,0.0,0.0,27.4,0.04,-1.0,-1.4
Abdukodir Khusanov,uz,DF,0,Lens,Ligue 1,20.0,2004.0,11.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.2,0.2,0.1,0.2,5.0,23.0,1.0,0.0,0.03,21.0,12.0,275.0,234.0,29.0,9.0,17.0,52.9,8.0,13.0,8.0,5.0,13.0,34.0,32.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.67,3.0,0.0,0.0,1.0,2.0,0.0,0.0,383.0,439.0,87.2,7213.0,2415.0,140.0,152.0,92.1,203.0,219.0,92.7,0.2,-0.1,1.0,28.0,1.0,0.0,535.0,61.0,3.0,535.0,1.0,50.0,1.0,50.0,388.0,1981.0,757.0,0.0,6.0,0.0,349.0,20.0,0.0,1.0,4.0,8.0,0.0,0.0,0.0,1.0,74.0,26.4,84.0,6.0,2.0,25.0,16.0,1.45,12.0,10.0,2.0,0.22,-0.02,15.3,12.8,2.5,0.28,2.0,40.0,0.56,0.22,0.0,0.0,18.8,0.04,-0.2,-0.2
Abdul Fatawu Issahaku,gh,FW,0,Leicester City,Premier League,20.0,2004.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,89.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,1.0,20.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abdul Mumin,gh,DF,0,Rayo Vallecano,La Liga,26.0,1998.0,20.0,19.0,18.8,1.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.4,0.4,0.3,0.7,6.0,38.0,4.0,0.05,0.03,19.0,10.0,578.0,359.0,25.0,8.0,10.0,80.0,3.0,27.0,19.0,8.0,22.0,41.0,82.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.58,8.0,0.0,1.0,0.0,0.0,0.0,0.0,617.0,773.0,79.8,12936.0,4915.0,179.0,203.0,88.2,355.0,393.0,90.3,0.1,-0.3,4.0,34.0,4.0,0.0,956.0,127.0,8.0,956.0,2.0,50.0,1.0,25.0,492.0,2318.0,989.0,0.0,7.0,3.0,558.0,35.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,85.0,49.5,89.0,17.0,1.0,3.0,15.0,1.0,11.0,21.0,-10.0,-0.53,-0.06,18.5,22.1,-3.5,-0.19,1.0,16.7,0.32,0.05,0.17,1.0,15.9,0.06,0.6,0.6
Abdulai Juma Bah,sl,DF,0,Valladolid,La Liga,18.0,2006.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abdón Prats,es,FW,MF,Mallorca,La Liga,31.0,1992.0,34.0,11.0,14.1,6.0,1.0,7.0,6.0,0.0,0.0,4.0,0.0,3.2,3.2,2.4,5.6,9.0,26.0,49.0,0.5,0.4,6.0,4.0,34.0,171.0,181.0,3.0,5.0,60.0,2.0,33.0,3.0,3.0,2.0,8.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.63,16.0,1.0,1.0,1.0,1.0,3.0,0.21,132.0,240.0,55.0,2042.0,475.0,73.0,110.0,66.4,42.0,71.0,59.2,1.2,-1.4,14.0,12.0,8.0,0.0,376.0,16.0,43.0,376.0,8.0,44.4,10.0,55.6,183.0,830.0,285.0,5.0,41.0,10.0,266.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,37.1,68.0,3.0,23.0,23.0,4.0,1.03,16.0,15.0,1.0,0.07,0.57,16.6,15.5,1.1,0.08,14.0,42.4,2.34,0.99,0.18,0.43,14.8,0.1,2.8,2.8
Abel,es,DF,0,Osasuna,La Liga,24.0,2000.0,0.0,0.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,24.0,92.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abel Ruiz,es,FW,0,Girona,La Liga,24.0,2000.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ablie Jallow,gm,MF,FW,Metz,Ligue 1,24.0,1998.0,17.0,10.0,10.2,3.0,2.0,5.0,2.0,1.0,1.0,1.0,0.0,2.0,1.2,1.0,2.2,29.0,42.0,53.0,0.39,0.29,8.0,5.0,56.0,226.0,151.0,3.0,5.0,60.0,2.0,17.0,0.0,4.0,8.0,16.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.94,19.0,6.0,2.0,2.0,0.0,7.0,0.69,248.0,318.0,78.0,4487.0,1116.0,112.0,138.0,81.2,97.0,120.0,80.8,0.7,1.0,12.0,27.0,10.0,0.0,419.0,4.0,15.0,418.0,16.0,42.1,21.0,55.3,324.0,2436.0,1153.0,3.0,21.0,14.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,30.0,75.0,1.0,7.0,24.0,4.0,0.53,13.0,20.0,-7.0,-0.69,-0.01,10.7,16.9,-6.1,-0.6,6.0,35.3,1.67,0.59,0.12,0.33,21.7,0.07,1.0,0.8
Abner,br,DF,0,Betis,La Liga,23.0,2000.0,23.0,15.0,15.6,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,1.0,1.1,14.0,33.0,58.0,0.06,0.07,25.0,19.0,344.0,405.0,226.0,17.0,34.0,50.0,17.0,23.0,5.0,18.0,15.0,40.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.9,13.0,0.0,0.0,0.0,0.0,0.0,0.0,615.0,797.0,77.2,9211.0,4552.0,351.0,394.0,89.1,203.0,265.0,76.6,1.0,0.0,8.0,20.0,7.0,2.0,966.0,72.0,28.0,966.0,7.0,53.8,5.0,38.5,447.0,1802.0,949.0,5.0,18.0,11.0,502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,40.9,82.0,12.0,8.0,22.0,10.0,1.61,20.0,20.0,0.0,0.0,-0.13,17.2,27.2,-9.9,-0.64,0.0,0.0,0.26,0.0,0.0,0.0,15.4,0.03,-0.1,-0.1
Abner,br,DF,0,Lyon,Ligue 1,24.0,2000.0,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,282.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,1.0,1.0,20.0,45.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abou Lô,sn,MF,DF,Metz,Ligue 1,23.0,2000.0,6.0,2.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.1,0.3,0.5,0.0,4.0,2.0,0.0,0.22,3.0,1.0,49.0,42.0,8.0,1.0,4.0,25.0,3.0,5.0,2.0,3.0,4.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.91,2.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,74.0,87.8,1319.0,446.0,20.0,21.0,95.2,39.0,42.0,92.9,0.0,-0.3,2.0,6.0,1.0,0.0,99.0,15.0,2.0,99.0,2.0,66.7,1.0,33.3,66.0,377.0,79.0,0.0,2.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,6.4,70.0,0.0,4.0,15.0,11.0,1.17,1.0,9.0,-8.0,-3.65,-3.18,2.7,4.8,-2.1,-0.96,0.0,0.0,0.46,0.0,0.0,0.0,7.8,0.13,-0.1,-0.1
Aboubacar Ali,fr,MF,FW,Strasbourg,Ligue 1,17.0,2006.0,9.0,1.0,1.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,3.0,3.0,12.0,0.69,0.22,2.0,0.0,4.0,19.0,35.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.69,1.0,0.0,0.0,0.0,0.0,1.0,0.69,22.0,34.0,64.7,287.0,51.0,14.0,19.0,73.7,7.0,12.0,58.3,0.1,0.9,1.0,4.0,1.0,0.0,56.0,1.0,7.0,56.0,1.0,33.3,2.0,66.7,41.0,312.0,79.0,1.0,4.0,2.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.2,59.0,0.0,8.0,9.0,2.0,1.33,1.0,4.0,-3.0,-2.08,-1.8,2.3,1.8,0.5,0.36,2.0,50.0,2.77,1.38,0.0,0.0,19.4,0.06,-0.2,-0.2
