Player,Nation,Pos1,Pos2,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,G+A-PK,xG+xAG,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,ShortCmp,ShortAtt,ShortCmp%,ShortTotDist,ShortPrgDist,MedCmp,MedAtt,MedCmp%,LongCmp,LongAtt,LongCmp%,xA,A-xAG,KP,1/3,PPA,CrsPA,Touches,Def Pen,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,CPA,Mis,Dis,Rec,Dead,TB,Sw,Crs,TI,In,Out,Str,Off,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,npxG/Sh,G-xG,np:G-xG
Triantafyllos Pasaridīs,gr,DF,0,Salernitana,Serie A,27.0,1996.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tristan Dingomé,cm,MF,0,Troyes,Ligue 1,31.0,1991.0,8.0,38.0,99.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.4,1.0,6.0,4.0,0.0,0.39,1.0,1.0,9.0,41.0,38.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.35,6.0,1.0,1.0,0.0,0.0,0.0,0.0,55.0,78.0,70.5,840.0,252.0,31.0,34.0,91.2,19.0,28.0,67.9,0.2,-0.3,4.0,7.0,1.0,0.0,88.0,0.0,5.0,88.0,1.0,50.0,1.0,50.0,66.0,263.0,123.0,1.0,1.0,1.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,88.0,2.0,1.0,50.0,1.0,50.0,66.0,263.0,123.0,1.0,1.0,1.0,1.0,1.0,1.0,33.3,2.73,0.91,0.0,0.0,21.7,0.06,-0.2,-0.2
Trivante Stewart,jm,FW,MF,Salernitana,Serie A,23.0,2000.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trévis Dago,ci,FW,MF,Lille,Ligue 1,18.0,2005.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tuta,br,DF,0,Eint Frankfurt,Bundesliga,24.0,1999.0,31.0,114.0,2718.0,1111.0,2.0,1.0,3.0,2.0,0.0,0.0,8.0,0.0,2.3,2.3,0.8,3.1,23.0,107.0,17.0,0.1,0.1,53.0,35.0,1047.0,1111.0,114.0,33.0,57.0,57.9,32.0,47.0,14.0,33.0,49.0,102.0,134.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1614.0,1906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.66,15.0,0.0,2.0,0.0,1.0,1.0,0.03,1486.0,1855.0,80.1,28536.0,10513.0,483.0,544.0,88.8,828.0,945.0,87.6,0.9,0.2,6.0,94.0,6.0,1.0,2246.0,237.0,27.0,2246.0,11.0,55.0,9.0,45.0,1332.0,6758.0,3475.0,2.0,27.0,13.0,1380.0,109.0,2.0,6.0,11.0,58.0,0.0,0.0,0.0,2.0,237.0,1047.0,27.0,2246.0,20.0,11.0,55.0,9.0,45.0,1332.0,6758.0,3475.0,23.0,18.0,2.0,27.0,13.0,3.0,17.6,0.56,0.1,0.12,0.67,17.0,0.13,-0.3,-0.3
Tyler Adams,us,MF,0,Bournemouth,Premier League,24.0,1999.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Adams,us,MF,0,Leeds United,Premier League,23.0,1999.0,24.0,254.0,2156.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.1,0.1,1.4,1.5,19.0,136.0,20.0,0.0,0.06,89.0,46.0,376.0,1010.0,254.0,50.0,77.0,64.9,27.0,48.0,8.0,40.0,35.0,124.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,1.79,42.0,0.0,0.0,1.0,0.0,1.0,0.04,1108.0,1343.0,82.5,16592.0,5061.0,607.0,686.0,88.5,390.0,460.0,84.8,1.0,-1.4,24.0,110.0,13.0,0.0,1628.0,44.0,5.0,1628.0,7.0,31.8,12.0,54.5,818.0,3342.0,1555.0,0.0,28.0,18.0,919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,376.0,5.0,1628.0,22.0,7.0,31.8,12.0,54.5,818.0,3342.0,1555.0,19.0,21.0,0.0,28.0,18.0,0.0,0.0,0.17,0.0,0.0,0.0,27.5,0.03,-0.1,-0.1
Tyler Onyango,eng,MF,0,Everton,Premier League,20.0,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tymoteusz Puchacz,pl,DF,0,Union Berlin,Bundesliga,23.0,1999.0,1.0,20.0,58.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.01,1.0,0.0,5.0,19.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,36.0,61.1,367.0,71.0,12.0,15.0,80.0,8.0,12.0,66.7,0.0,0.0,1.0,0.0,0.0,0.0,44.0,1.0,0.0,44.0,0.0,0.0,1.0,50.0,21.0,82.0,31.0,0.0,4.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,44.0,2.0,0.0,0.0,1.0,50.0,21.0,82.0,31.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyrell Malacia,nl,DF,0,Manchester Utd,Premier League,22.0,1999.0,22.0,225.0,1396.0,392.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.2,0.2,0.7,0.9,19.0,44.0,33.0,0.0,0.06,46.0,33.0,378.0,392.0,225.0,14.0,25.0,56.0,11.0,13.0,3.0,10.0,25.0,71.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.22,19.0,0.0,0.0,0.0,0.0,0.0,0.0,694.0,802.0,86.5,10156.0,2981.0,429.0,463.0,92.7,205.0,232.0,88.4,0.7,-0.7,9.0,36.0,8.0,0.0,989.0,54.0,16.0,989.0,6.0,31.6,13.0,68.4,472.0,2127.0,1023.0,3.0,17.0,8.0,557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,378.0,16.0,989.0,19.0,6.0,31.6,13.0,68.4,472.0,2127.0,1023.0,19.0,17.0,3.0,17.0,8.0,2.0,40.0,0.32,0.13,0.0,0.0,22.1,0.05,-0.2,-0.2
Tyrese Francois,au,FW,0,Fulham,Premier League,22.0,2000.0,1.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,12.0,2.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyrick Mitchell,eng,DF,MF,Crystal Palace,Premier League,23.0,1999.0,36.0,431.0,2891.0,834.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,1.0,0.6,0.6,1.2,1.8,23.0,106.0,90.0,0.06,0.05,71.0,49.0,654.0,834.0,431.0,30.0,53.0,56.6,70.0,48.0,11.0,37.0,42.0,113.0,78.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1177.0,1627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.03,28.0,1.0,2.0,0.0,2.0,3.0,0.09,1152.0,1607.0,71.7,18235.0,8262.0,600.0,710.0,84.5,483.0,635.0,76.1,1.2,0.8,15.0,90.0,21.0,9.0,1899.0,115.0,35.0,1899.0,17.0,56.7,9.0,30.0,827.0,3148.0,1433.0,4.0,35.0,17.0,957.0,361.0,1.0,2.0,69.0,347.0,0.0,0.0,0.0,4.0,115.0,654.0,35.0,1899.0,30.0,17.0,56.7,9.0,30.0,827.0,3148.0,1433.0,23.0,19.0,4.0,35.0,17.0,1.0,16.7,0.19,0.03,0.0,0.0,11.6,0.1,-0.6,-0.6
Tyrone Mings,eng,DF,0,Aston Villa,Premier League,30.0,1993.0,35.0,81.0,3150.0,877.0,1.0,2.0,3.0,1.0,0.0,0.0,7.0,0.0,1.2,1.2,1.4,2.6,20.0,111.0,7.0,0.09,0.07,15.0,7.0,1276.0,877.0,81.0,9.0,20.0,45.0,11.0,40.0,21.0,19.0,54.0,69.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.66,17.0,0.0,0.0,4.0,0.0,4.0,0.11,1617.0,1899.0,85.2,30932.0,11677.0,532.0,586.0,90.8,913.0,984.0,92.8,0.9,0.6,5.0,106.0,6.0,0.0,2228.0,384.0,21.0,2228.0,6.0,50.0,3.0,25.0,1379.0,7995.0,4556.0,3.0,8.0,7.0,1486.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.0,1276.0,21.0,2228.0,12.0,6.0,50.0,3.0,25.0,1379.0,7995.0,4556.0,20.0,21.0,3.0,8.0,7.0,2.0,28.6,0.2,0.06,0.14,0.5,12.1,0.17,-0.2,-0.2
Tyronne Ebuehi,ng,DF,0,Empoli,Serie A,27.0,1995.0,26.0,210.0,1923.0,437.0,2.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,3.1,3.1,1.9,5.0,31.0,41.0,42.0,0.28,0.23,22.0,14.0,452.0,437.0,210.0,9.0,13.0,69.2,19.0,23.0,12.0,11.0,12.0,34.0,79.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,426.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.36,22.0,5.0,0.0,1.0,0.0,4.0,0.19,688.0,881.0,78.1,11680.0,4092.0,301.0,347.0,86.7,316.0,380.0,83.2,1.1,2.1,12.0,26.0,11.0,7.0,1089.0,105.0,28.0,1089.0,11.0,42.3,9.0,34.6,558.0,2977.0,1483.0,5.0,16.0,14.0,604.0,127.0,0.0,3.0,23.0,118.0,0.0,0.0,0.0,1.0,105.0,452.0,28.0,1089.0,26.0,11.0,42.3,9.0,34.6,558.0,2977.0,1483.0,31.0,21.0,5.0,16.0,14.0,4.0,21.1,0.89,0.19,0.11,0.5,10.9,0.16,-1.1,-1.1
Téji Savanier,fr,MF,0,Montpellier,Ligue 1,31.0,1991.0,30.0,677.0,2546.0,1138.0,12.0,4.0,16.0,6.0,6.0,6.0,4.0,3.0,8.6,3.8,5.8,9.6,48.0,205.0,117.0,0.35,0.51,46.0,30.0,289.0,1138.0,677.0,23.0,70.0,32.9,47.0,58.0,2.0,28.0,30.0,76.0,12.0,0.0,0.0,137.0,125.0,0.0,0.0,0.0,0.0,0.0,1306.0,1888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,4.6,63.0,41.0,11.0,14.0,0.0,11.0,0.39,1185.0,1695.0,69.9,22639.0,8622.0,530.0,631.0,84.0,362.0,486.0,74.5,5.8,-1.8,56.0,172.0,48.0,11.0,2067.0,41.0,34.0,2061.0,72.0,52.2,42.0,30.4,1493.0,8500.0,3547.0,4.0,71.0,50.0,1379.0,322.0,10.0,47.0,231.0,13.0,32.0,83.0,0.0,17.0,41.0,289.0,34.0,2061.0,138.0,72.0,52.2,42.0,30.4,1493.0,8500.0,3547.0,48.0,63.0,4.0,71.0,50.0,24.0,41.4,2.05,0.85,0.1,0.25,27.0,0.07,3.4,2.2
Ulisses Garcia,ch,DF,0,Marseille,Ligue 1,27.0,1996.0,0.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,449.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,1.0,49.0,91.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Umar Sadiq,ng,FW,0,Almería,La Liga,25.0,1997.0,3.0,39.0,240.0,31.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.5,1.5,0.2,1.6,5.0,2.0,7.0,0.75,0.61,0.0,0.0,6.0,31.0,39.0,0.0,1.0,0.0,1.0,7.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.25,4.0,0.0,1.0,1.0,0.0,0.0,0.0,22.0,36.0,61.1,254.0,34.0,11.0,15.0,73.3,8.0,11.0,72.7,0.1,-0.2,3.0,8.0,1.0,0.0,74.0,3.0,18.0,74.0,4.0,33.3,8.0,66.7,47.0,390.0,211.0,6.0,7.0,11.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,18.0,74.0,12.0,4.0,33.3,8.0,66.7,47.0,390.0,211.0,5.0,8.0,6.0,7.0,11.0,3.0,42.9,2.62,1.13,0.29,0.67,14.5,0.21,0.5,0.5
Umar Sadiq,ng,FW,0,Real Sociedad,La Liga,26.0,1997.0,2.0,15.0,82.0,12.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.0,1.0,6.0,1.1,0.47,1.0,1.0,2.0,9.0,15.0,0.0,1.0,0.0,10.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,13.0,100.0,162.0,35.0,9.0,9.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,2.0,176.0,2.0,66.7,0.0,0.0,16.0,62.0,9.0,1.0,6.0,2.0,21.0,16.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,26.0,3.0,2.0,66.7,0.0,0.0,16.0,62.0,9.0,0.0,0.0,1.0,6.0,2.0,1.0,100.0,1.1,1.1,1.0,1.0,2.9,0.43,0.6,0.6
Umut Tohumcu,de,MF,DF,Hoffenheim,Bundesliga,18.0,2004.0,8.0,33.0,271.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,2.0,7.0,4.0,0.0,0.08,10.0,5.0,26.0,67.0,33.0,3.0,9.0,33.3,6.0,4.0,0.0,4.0,2.0,12.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.99,5.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,78.0,71.8,915.0,254.0,27.0,34.0,79.4,22.0,25.0,88.0,0.1,-0.1,2.0,9.0,0.0,0.0,125.0,6.0,1.0,409.0,1.0,16.7,5.0,83.3,59.0,285.0,106.0,0.0,6.0,2.0,60.0,6.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,4.0,6.0,26.0,1.0,125.0,6.0,1.0,16.7,5.0,83.3,59.0,285.0,106.0,2.0,4.0,0.0,6.0,2.0,0.0,0.0,1.33,0.0,0.0,0.0,26.2,0.03,-0.1,-0.1
Unai García,es,DF,0,Osasuna,La Liga,31.0,1992.0,21.0,32.0,1713.0,479.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.2,0.2,0.1,0.3,11.0,51.0,3.0,0.05,0.02,23.0,13.0,456.0,479.0,32.0,12.0,17.0,70.6,5.0,23.0,14.0,9.0,19.0,42.0,60.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.32,5.0,0.0,0.0,0.0,1.0,1.0,0.05,638.0,803.0,79.5,13808.0,4944.0,169.0,190.0,88.9,365.0,418.0,87.3,0.2,0.9,3.0,44.0,3.0,2.0,957.0,89.0,8.0,957.0,5.0,62.5,2.0,25.0,515.0,2518.0,1458.0,0.0,5.0,5.0,572.0,17.0,0.0,6.0,5.0,2.0,0.0,0.0,0.0,1.0,89.0,456.0,8.0,957.0,8.0,5.0,62.5,2.0,25.0,515.0,2518.0,1458.0,11.0,6.0,0.0,5.0,5.0,2.0,40.0,0.26,0.11,0.0,0.0,12.8,0.05,-0.2,-0.2
Unai Gómez,es,MF,0,Athletic Club,La Liga,20.0,2003.0,0.0,0.0,0.0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,198.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,1.0,21.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unai López,es,MF,0,Rayo Vallecano,La Liga,27.0,1995.0,34.0,311.0,1254.0,633.0,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,1.3,1.3,1.4,2.7,17.0,98.0,43.0,0.22,0.19,32.0,20.0,142.0,633.0,311.0,13.0,37.0,35.1,24.0,26.0,1.0,11.0,15.0,47.0,6.0,0.0,0.0,53.0,43.0,0.0,0.0,0.0,0.0,0.0,1184.0,1462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,3.44,35.0,9.0,0.0,2.0,1.0,3.0,0.22,745.0,929.0,80.2,13818.0,3802.0,332.0,372.0,89.2,283.0,328.0,86.3,1.9,0.6,21.0,102.0,14.0,3.0,1076.0,9.0,22.0,1340.0,12.0,44.4,14.0,51.9,635.0,2797.0,1067.0,5.0,27.0,19.0,757.0,109.0,3.0,18.0,73.0,10.0,22.0,8.0,1.0,13.0,9.0,142.0,22.0,1076.0,27.0,12.0,44.4,14.0,51.9,635.0,2797.0,1067.0,17.0,18.0,5.0,27.0,19.0,10.0,38.5,1.87,0.72,0.04,0.1,26.5,0.05,-0.3,-0.3
